Gene stable ID,Gene name,Zebrafish gene stable ID,Zebrafish gene name,Zebrafish homology type,"Zebrafish orthology confidence [0 low, 1 high]",Zebrafish Gene-order conservation score
ENSG00000170160,CCDC144A,,,,,
ENSG00000213478,CFL1P2,,,,,
ENSG00000123091,RNF11,ENSDARG00000040635,rnf11b,ortholog_one2one,1,0
ENSG00000253697,,,,,,
ENSG00000207701,MIR597,,,,,
ENSG00000284321,MIR124-1,ENSDARG00000081311,mir124-2,ortholog_one2many,1,
ENSG00000175806,MSRA,,,,,
ENSG00000270050,,,,,,
ENSG00000233406,,,,,,
ENSG00000236434,,,,,,
ENSG00000232027,,,,,,
ENSG00000206595,RNU6-877P,,,,,
ENSG00000238140,,,,,,
ENSG00000252032,RNU6-1281P,,,,,
ENSG00000285268,,,,,,
ENSG00000286327,,,,,,
ENSG00000234711,TUBB8P11,,,,,
ENSG00000283040,,,,,,
ENSG00000255523,,,,,,
ENSG00000301692,,,,,,
ENSG00000283791,MIR612,,,,,
ENSG00000275948,,,,,,
ENSG00000286237,ARMCX5-GPRASP2,,,,,
ENSG00000237330,RNF223,,,,,
ENSG00000278217,,,,,,
ENSG00000274072,,,,,,
ENSG00000270526,SNRPGP19,,,,,
ENSG00000223546,LINC00630,,,,,
ENSG00000279093,,,,,,
ENSG00000173465,ZNRD2,ENSDARG00000069109,znrd2,ortholog_one2one,1,25
ENSG00000131591,C1orf159,ENSDARG00000086336,si:ch211-157b11.12,ortholog_one2one,0,0
ENSG00000251735,,,,,,
ENSG00000278205,,,,,,
ENSG00000258392,RPA2P1,,,,,
ENSG00000261275,,,,,,
ENSG00000124507,PACSIN1,ENSDARG00000042128,pacsin1b,ortholog_one2many,1,50
ENSG00000124507,PACSIN1,ENSDARG00000032865,pacsin1a,ortholog_one2many,1,0
ENSG00000244053,RPL13AP2,,,,,
ENSG00000231504,NMD3P2,,,,,
ENSG00000214903,RPS15AP3,,,,,
ENSG00000223740,,,,,,
ENSG00000263945,MIR548Y,,,,,
ENSG00000234716,,,,,,
ENSG00000259117,,,,,,
ENSG00000213067,,,,,,
ENSG00000271047,,,,,,
ENSG00000258453,OR11H2,,,,,
ENSG00000126267,COX6B1,,,,,
ENSG00000290703,,,,,,
ENSG00000100814,CCNB1IP1,ENSDARG00000104639,CCNB1IP1,ortholog_one2one,1,0
ENSG00000128573,FOXP2,ENSDARG00000005453,foxp2,ortholog_one2one,1,100
ENSG00000286388,,,,,,
ENSG00000250584,LINC01511,,,,,
ENSG00000176973,FAM89B,ENSDARG00000069106,fam89b,ortholog_one2one,1,0
ENSG00000285606,,,,,,
ENSG00000249848,,,,,,
ENSG00000261451,,,,,,
ENSG00000248951,MTCO2P32,,,,,
ENSG00000231526,HLA-DQA2,,,,,
ENSG00000234806,RPL26P29,,,,,
ENSG00000253641,LINC03022,,,,,
ENSG00000279908,,,,,,
ENSG00000199638,RNA5SP319,,,,,
ENSG00000122912,SLC25A16,ENSDARG00000057287,slc25a16,ortholog_one2one,1,50
ENSG00000273742,MIR6075,,,,,
ENSG00000254335,CDH12P1,,,,,
ENSG00000105668,UPK1A,ENSDARG00000021866,upk1a,ortholog_one2one,0,0
ENSG00000172058,SERF1A,,,,,
ENSG00000173442,EHBP1L1,ENSDARG00000057353,ehbp1l1a,ortholog_one2one,0,0
ENSG00000207128,RNU6-729P,,,,,
ENSG00000253649,PRSS51,ENSDARG00000057498,habp2,ortholog_many2many,0,0
ENSG00000253649,PRSS51,ENSDARG00000010097,f9a,ortholog_many2many,0,0
ENSG00000228964,HLA-B,,,,,
ENSG00000272505,,,,,,
ENSG00000261393,,,,,,
ENSG00000184647,PRSS55,ENSDARG00000057498,habp2,ortholog_many2many,0,0
ENSG00000184647,PRSS55,ENSDARG00000010097,f9a,ortholog_many2many,0,0
ENSG00000167207,NOD2,ENSDARG00000010756,nod2,ortholog_one2one,1,100
ENSG00000124664,SPDEF,ENSDARG00000029930,SPDEF,ortholog_one2one,1,75
ENSG00000102575,ACP5,ENSDARG00000019763,acp5a,ortholog_one2one,1,0
ENSG00000226493,RPL26P27,,,,,
ENSG00000207438,Y_RNA,,,,,
ENSG00000214881,TMEM14DP,,,,,
ENSG00000138336,TET1,ENSDARG00000075230,tet1,ortholog_one2one,1,50
ENSG00000183638,RP1L1,ENSDARG00000088377,rp1l1b,ortholog_one2many,0,50
ENSG00000183638,RP1L1,ENSDARG00000089458,rp1l1a,ortholog_one2many,0,0
ENSG00000263762,MIR4286,,,,,
ENSG00000171060,C8orf74,ENSDARG00000096777,cfap119,ortholog_one2one,0,0
ENSG00000123374,CDK2,ENSDARG00000026577,cdk2,ortholog_one2one,1,25
ENSG00000196114,IFITM3P3,,,,,
ENSG00000196821,ILRUN,ENSDARG00000078075,ilrun,ortholog_one2one,1,50
ENSG00000172062,SMN1,ENSDARG00000018494,smn1,ortholog_one2many,0,0
ENSG00000213025,COX20P1,,,,,
ENSG00000227583,RPS3AP37,,,,,
ENSG00000260400,,,,,,
ENSG00000270494,,,,,,
ENSG00000195401,Y_RNA,,,,,
ENSG00000283551,SNORD98,,,,,
ENSG00000221184,,,,,,
ENSG00000079332,SAR1A,,,,,
ENSG00000216636,RPL7P25,,,,,
ENSG00000266302,,,,,,
ENSG00000265123,RN7SL200P,,,,,
ENSG00000220643,,,,,,
ENSG00000186328,ATP6V1FP1,,,,,
ENSG00000212433,RNA5SP252,,,,,
ENSG00000137166,FOXP4,ENSDARG00000076120,foxp4,ortholog_one2one,1,50
ENSG00000171056,SOX7,ENSDARG00000030125,sox7,ortholog_one2one,1,50
ENSG00000173338,KCNK7,ENSDARG00000057037,kcnk12l,ortholog_many2many,0,0
ENSG00000173338,KCNK7,ENSDARG00000097085,si:ch211-261a10.5,ortholog_many2many,0,0
ENSG00000252446,RNU6-405P,,,,,
ENSG00000276088,RN7SL620P,,,,,
ENSG00000258724,PINX1,,,,,
ENSG00000226478,UPF3AP1,,,,,
ENSG00000266129,SRP68P1,,,,,
ENSG00000264673,,,,,,
ENSG00000288235,FAM106C,,,,,
ENSG00000264729,,,,,,
ENSG00000254093,PINX1,ENSDARG00000023532,pinx1,ortholog_one2one,1,50
ENSG00000229749,COTL1P1,,,,,
ENSG00000283033,,,,,,
ENSG00000289729,,,,,,
ENSG00000102893,PHKB,ENSDARG00000078284,phkb,ortholog_one2one,1,50
ENSG00000158955,WNT9B,ENSDARG00000037889,wnt9b,ortholog_one2one,1,25
ENSG00000102128,RAB40AL,,,,,
ENSG00000234050,,,,,,
ENSG00000129455,KLK8,ENSDARG00000051890,hp,ortholog_one2many,0,0
ENSG00000286846,,,,,,
ENSG00000224632,NUDT19P2,,,,,
ENSG00000133169,BEX1,,,,,
ENSG00000210709,RNU6ATAC3P,,,,,
ENSG00000197136,PCNX3,ENSDARG00000019501,pcnx3,ortholog_one2one,1,0
ENSG00000289864,,,,,,
ENSG00000108433,GOSR2,ENSDARG00000053070,gosr2,ortholog_one2one,1,0
ENSG00000186416,NKRF,ENSDARG00000100536,nkrf,ortholog_one2one,1,50
ENSG00000283210,MIR1322,,,,,
ENSG00000280294,,,,,,
ENSG00000171044,XKR6,ENSDARG00000043410,xkr6b,ortholog_one2many,1,25
ENSG00000171044,XKR6,ENSDARG00000020443,xkr6a,ortholog_one2many,1,0
ENSG00000198908,GPRASP3,ENSDARG00000062960,armc10,ortholog_one2many,0,0
ENSG00000230598,OR2H4P,,,,,
ENSG00000290478,,,,,,
ENSG00000122863,CHST3,ENSDARG00000061070,chst3a,ortholog_one2many,1,0
ENSG00000122863,CHST3,ENSDARG00000116042,chst3b,ortholog_one2many,1,0
ENSG00000203492,OR2N1P,,,,,
ENSG00000290479,,,,,,
ENSG00000207600,MIR598,,,,,
ENSG00000197171,OR2B4P,,,,,
ENSG00000254866,DEFB109D,,,,,
ENSG00000179073,TAAR3P,,,,,
ENSG00000205879,FAM90A2P,,,,,
ENSG00000278128,,,,,,
ENSG00000283453,PRIM2BP,,,,,
ENSG00000272988,,,,,,
ENSG00000107742,SPOCK2,,,,,
ENSG00000223508,RPL23AP53,,,,,
ENSG00000241431,RPL37P6,,,,,
ENSG00000292997,,,,,,
ENSG00000181126,HLA-V,,,,,
ENSG00000205176,REXO1L1P,,,,,
ENSG00000277422,REXO1L6P,,,,,
ENSG00000293002,REXO1L2P,,,,,
ENSG00000239218,RPS20P22,,,,,
ENSG00000219491,TPT1P8,,,,,
ENSG00000203690,TCP10L3,,,,,
ENSG00000293146,,,,,,
ENSG00000127589,TUBBP1,,,,,
ENSG00000228451,SDAD1P1,,,,,
ENSG00000204338,CYP21A1P,,,,,
ENSG00000254507,DEFB131E,,,,,
ENSG00000233609,RPL10P19,,,,,
ENSG00000266041,MIR4690,,,,,
ENSG00000265874,MIR4489,,,,,
ENSG00000239356,RN7SL309P,,,,,
ENSG00000218690,H2AC10P,,,,,
ENSG00000253542,SDR16C6P,,,,,
ENSG00000214787,MS4A4E,,,,,
ENSG00000214643,DEFB133,,,,,
ENSG00000290804,,,,,,
ENSG00000285799,,,,,,
ENSG00000293381,SDR16C6P,,,,,
ENSG00000229391,HLA-DRB6,,,,,
ENSG00000154316,TDH,,,,,
ENSG00000230668,,,,,,
ENSG00000219392,ZNF602P,,,,,
ENSG00000218358,RAET1K,,,,,
ENSG00000203930,LINC00632,,,,,
ENSG00000257823,,,,,,
ENSG00000216775,,,,,,
ENSG00000273987,,,,,,
ENSG00000173401,GLIPR1L1,ENSDARG00000041724,glipr2,ortholog_many2many,0,0
ENSG00000173401,GLIPR1L1,ENSDARG00000109310,im:7150988,ortholog_many2many,0,0
ENSG00000173401,GLIPR1L1,ENSDARG00000103034,,ortholog_many2many,0,0
ENSG00000173401,GLIPR1L1,ENSDARG00000030078,glipr1b,ortholog_many2many,0,0
ENSG00000173401,GLIPR1L1,ENSDARG00000045224,glipr1a,ortholog_many2many,1,75
ENSG00000219891,ZSCAN12P1,,,,,
ENSG00000243236,GSTA9P,,,,,
ENSG00000243753,HLA-L,,,,,
ENSG00000223823,LINC01342,,,,,
ENSG00000204791,SMPD5,,,,,
ENSG00000272141,,,,,,
ENSG00000293544,,,,,,
ENSG00000293519,,,,,,
ENSG00000231854,LINC02570,,,,,
ENSG00000198576,ARC,,,,,
ENSG00000228907,RNF5,,,,,
ENSG00000168056,LTBP3,ENSDARG00000035682,,ortholog_one2one,0,0
ENSG00000124549,BTN2A3P,,,,,
ENSG00000085831,TTC39A,ENSDARG00000074126,ttc39a,ortholog_one2one,1,50
ENSG00000250609,WDR77P1,,,,,
ENSG00000254839,,,,,,
ENSG00000269918,,,,,,
ENSG00000171566,PLRG1,ENSDARG00000037283,plrg1,ortholog_one2one,1,0
ENSG00000138303,ASCC1,ENSDARG00000077760,ascc1,ortholog_one2one,1,50
ENSG00000255310,,,,,,
ENSG00000224557,HLA-DPB2,,,,,
ENSG00000175221,MED16,ENSDARG00000040779,med16,ortholog_one2one,1,25
ENSG00000254936,,,,,,
ENSG00000204789,ZNF204P,,,,,
ENSG00000254556,,,,,,
ENSG00000216436,H2AC2P,,,,,
ENSG00000231965,RPL17P29,,,,,
ENSG00000291237,SOD2,ENSDARG00000042644,sod2,ortholog_one2one,1,75
ENSG00000270076,,,,,,
ENSG00000180481,GLIPR1L2,ENSDARG00000041724,glipr2,ortholog_many2many,0,0
ENSG00000180481,GLIPR1L2,ENSDARG00000109310,im:7150988,ortholog_many2many,0,0
ENSG00000180481,GLIPR1L2,ENSDARG00000103034,,ortholog_many2many,0,0
ENSG00000180481,GLIPR1L2,ENSDARG00000030078,glipr1b,ortholog_many2many,0,0
ENSG00000180481,GLIPR1L2,ENSDARG00000045224,glipr1a,ortholog_many2many,1,75
ENSG00000293451,TDH,,,,,
ENSG00000212747,RTL8B,,,,,
ENSG00000134590,RTL8C,,,,,
ENSG00000129474,AJUBA,ENSDARG00000077842,ajuba,ortholog_one2one,1,0
ENSG00000234605,PSORS1C2,,,,,
ENSG00000225441,OR2J1,,,,,
ENSG00000231659,UBQLN1P1,,,,,
ENSG00000203950,RTL8A,,,,,
ENSG00000230961,MSH5,,,,,
ENSG00000139278,GLIPR1,,,,,
ENSG00000291317,TMEM276,,,,,
ENSG00000249437,NAIP,,,,,
ENSG00000286131,,,,,,
ENSG00000168575,SLC20A2,ENSDARG00000060796,slc20a2,ortholog_one2one,1,0
ENSG00000100522,GNPNAT1,ENSDARG00000039892,gnpnat1,ortholog_one2one,1,25
ENSG00000257497,GLIPR1-AS1,,,,,
ENSG00000111615,KRR1,ENSDARG00000011246,krr1,ortholog_one2one,1,50
ENSG00000137077,CCL21,,,,,
ENSG00000200350,RNU6-1285P,,,,,
ENSG00000248611,,,,,,
ENSG00000171564,FGB,ENSDARG00000008969,fgb,ortholog_one2one,1,0
ENSG00000106799,TGFBR1,ENSDARG00000017494,tgfbr1a,ortholog_one2many,1,0
ENSG00000106799,TGFBR1,ENSDARG00000042259,tgfbr1b,ortholog_one2many,1,0
ENSG00000259049,,,,,,
ENSG00000073712,FERMT2,ENSDARG00000020242,fermt2,ortholog_one2one,1,50
ENSG00000204267,TAP2,,,,,
ENSG00000228179,HLA-S,,,,,
ENSG00000230336,POU5F1,,,,,
ENSG00000254131,,,,,,
ENSG00000254165,,,,,,
ENSG00000103994,ZNF106,ENSDARG00000091947,znf106b,ortholog_one2many,0,25
ENSG00000103994,ZNF106,ENSDARG00000016651,znf106a,ortholog_one2many,1,50
ENSG00000176209,SMIM19,ENSDARG00000037423,smim19,ortholog_one2one,1,0
ENSG00000257777,,,,,,
ENSG00000179626,OR6C4,,,,,
ENSG00000171560,FGA,ENSDARG00000024030,angptl2a,ortholog_one2many,0,0
ENSG00000171560,FGA,ENSDARG00000068369,angptl2b,ortholog_one2many,0,0
ENSG00000171560,FGA,ENSDARG00000116302,,ortholog_one2many,0,0
ENSG00000257009,,,,,,
ENSG00000257287,H3P35,,,,,
ENSG00000257723,CHCHD3P2,,,,,
ENSG00000065361,ERBB3,ENSDARG00000036993,erbb3b,ortholog_one2many,0,25
ENSG00000065361,ERBB3,ENSDARG00000006202,erbb3a,ortholog_one2many,1,25
ENSG00000165699,TSC1,ENSDARG00000057918,tsc1b,ortholog_one2many,1,50
ENSG00000165699,TSC1,ENSDARG00000026048,tsc1a,ortholog_one2many,1,50
ENSG00000235013,COX20P2,,,,,
ENSG00000277998,,,,,,
ENSG00000224331,,,,,,
ENSG00000206869,SNORA70F,,,,,
ENSG00000199508,RNA5SP110,,,,,
ENSG00000123607,TTC21B,ENSDARG00000012368,ttc21b,ortholog_one2one,1,50
ENSG00000104221,BRF2,ENSDARG00000104644,,ortholog_one2many,0,0
ENSG00000104221,BRF2,ENSDARG00000002060,brf2,ortholog_one2many,0,0
ENSG00000171557,FGG,ENSDARG00000037281,fgg,ortholog_one2one,1,50
ENSG00000274742,Metazoa_SRP,,,,,
ENSG00000222430,Y_RNA,,,,,
ENSG00000107859,PITX3,,,,,
ENSG00000213574,LDHAP5,,,,,
ENSG00000188613,NANOS1,ENSDARG00000109337,nanos1,ortholog_one2one,0,0
ENSG00000107581,EIF3A,ENSDARG00000076815,eif3s10,ortholog_one2one,1,0
ENSG00000145736,GTF2H2,ENSDARG00000016514,gtf2h2,ortholog_one2many,1,0
ENSG00000261430,,,,,,
ENSG00000219027,RPS3AP2,,,,,
ENSG00000251692,PTX4,ENSDARG00000038072,ptx4,ortholog_one2one,0,25
ENSG00000100726,TELO2,ENSDARG00000000830,telo2,ortholog_one2one,0,0
ENSG00000196378,ZNF34,,,,,
ENSG00000287770,,,,,,
ENSG00000138685,FGF2,,,,,
ENSG00000207507,RNU6-9,,,,,
ENSG00000068078,FGFR3,ENSDARG00000004782,fgfr3,ortholog_one2one,1,50
ENSG00000172232,AZU1,,,,,
ENSG00000136928,GABBR2,ENSDARG00000061042,gabbr2,ortholog_one2many,1,0
ENSG00000136928,GABBR2,ENSDARG00000111795,,ortholog_one2many,0,0
ENSG00000271075,,,,,,
ENSG00000201077,RNU6-188P,,,,,
ENSG00000100523,DDHD1,ENSDARG00000037042,ddhd1b,ortholog_one2many,1,0
ENSG00000100523,DDHD1,ENSDARG00000086808,ddhd1a,ortholog_one2many,1,25
ENSG00000104177,MYEF2,ENSDARG00000059398,myef2,ortholog_one2one,1,50
ENSG00000207468,SNORA19,,,,,
ENSG00000222588,,,,,,
ENSG00000271343,,,,,,
ENSG00000119979,DENND10,,,,,
ENSG00000196415,PRTN3,,,,,
ENSG00000166278,C2,,,,,
ENSG00000260646,,,,,,
ENSG00000103249,CLCN7,ENSDARG00000019556,clcn7,ortholog_one2one,1,25
ENSG00000183303,OR5P2,,,,,
ENSG00000255191,,,,,,
ENSG00000248844,LINC02753,,,,,
ENSG00000202070,RNU6-1175P,,,,,
ENSG00000255143,,,,,,
ENSG00000168040,FADD,ENSDARG00000103021,fadd,ortholog_one2one,1,50
ENSG00000174562,KLK15,ENSDARG00000096975,si:dkeyp-93a5.3,ortholog_many2many,0,0
ENSG00000174562,KLK15,ENSDARG00000100953,si:ch73-182e20.3,ortholog_many2many,0,0
ENSG00000174562,KLK15,ENSDARG00000004748,zgc:100868,ortholog_many2many,0,0
ENSG00000174562,KLK15,ENSDARG00000102727,si:ch73-182e20.4,ortholog_many2many,0,0
ENSG00000174562,KLK15,ENSDARG00000059026,zgc:123217,ortholog_many2many,0,0
ENSG00000255329,H2AZP4,,,,,
ENSG00000221333,MIR548K,,,,,
ENSG00000254484,,,,,,
ENSG00000260348,,,,,,
ENSG00000283703,VSIG10L2,,,,,
ENSG00000250540,,,,,,
ENSG00000151552,QDPR,ENSDARG00000037378,qdprb.1,ortholog_one2many,1,50
ENSG00000151552,QDPR,ENSDARG00000090822,qdprb.4,ortholog_one2many,0,0
ENSG00000151552,QDPR,ENSDARG00000086859,qdprb.2,ortholog_one2many,1,0
ENSG00000151552,QDPR,ENSDARG00000040190,qdpra,ortholog_one2many,1,50
ENSG00000151552,QDPR,ENSDARG00000090118,qdprb.3,ortholog_one2many,0,0
ENSG00000131620,ANO1,ENSDARG00000102335,ano1a,ortholog_one2many,1,75
ENSG00000131620,ANO1,ENSDARG00000099362,,ortholog_one2many,0,0
ENSG00000235439,DDX39B,,,,,
ENSG00000262633,,,,,,
ENSG00000104327,CALB1,ENSDARG00000031598,calb1,ortholog_one2one,1,0
ENSG00000264999,MIR5089,,,,,
ENSG00000179673,RPRML,ENSDARG00000056768,rprml,ortholog_one2one,1,0
ENSG00000277198,RN7SL270P,,,,,
ENSG00000289730,,,,,,
ENSG00000004897,CDC27,ENSDARG00000056258,cdc27,ortholog_one2one,1,0
ENSG00000183605,SFXN4,ENSDARG00000069832,sfxn4,ortholog_one2one,0,0
ENSG00000072657,TRHDE,ENSDARG00000111837,trhde.2,ortholog_one2many,1,0
ENSG00000072657,TRHDE,ENSDARG00000109358,trhde.1,ortholog_one2many,1,0
ENSG00000267631,CGB1,,,,,
ENSG00000225950,NTF4,,,,,
ENSG00000163683,SMIM14,ENSDARG00000005799,smim14,ortholog_one2one,1,100
ENSG00000107201,RIGI,,,,,
ENSG00000105251,SHD,ENSDARG00000062109,shdb,ortholog_one2many,1,0
ENSG00000105251,SHD,ENSDARG00000094243,shda,ortholog_one2many,0,0
ENSG00000167664,TMIGD2,,,,,
ENSG00000286349,,,,,,
ENSG00000252796,RNU7-11P,,,,,
ENSG00000078140,UBE2K,ENSDARG00000013505,ube2kb,ortholog_one2many,1,100
ENSG00000078140,UBE2K,ENSDARG00000089055,ube2ka,ortholog_one2many,1,0
ENSG00000253394,LINC00534,,,,,
ENSG00000258985,,,,,,
ENSG00000197045,GMFB,ENSDARG00000028327,gmfb,ortholog_one2one,1,50
ENSG00000105255,FSD1,ENSDARG00000062017,fsd1,ortholog_one2one,1,50
ENSG00000186417,GLDN,ENSDARG00000061576,gldn,ortholog_one2one,1,75
ENSG00000257757,OR6C7P,,,,,
ENSG00000199354,RNA5SP273,,,,,
ENSG00000180694,TMEM64,ENSDARG00000061723,tmem64,ortholog_one2one,1,50
ENSG00000187857,OR6C75,,,,,
ENSG00000165672,PRDX3,ENSDARG00000032102,prdx3,ortholog_one2one,1,0
ENSG00000257414,OR6C73P,,,,,
ENSG00000252975,Y_RNA,,,,,
ENSG00000249019,,,,,,
ENSG00000179899,PHC1P1,,,,,
ENSG00000243260,RN7SL558P,,,,,
ENSG00000185821,OR6C76,,,,,
ENSG00000180610,ZBTB12BP,,,,,
ENSG00000257316,ASS1P14,,,,,
ENSG00000257435,,,,,,
ENSG00000121892,PDS5A,ENSDARG00000055022,pds5a,ortholog_one2one,1,100
ENSG00000213451,OR6C69P,,,,,
ENSG00000205331,OR6C72P,,,,,
ENSG00000188324,OR6C6,,,,,
ENSG00000230307,OR6C5P,,,,,
ENSG00000139223,ANP32D,ENSDARG00000006487,anp32a,ortholog_one2many,1,0
ENSG00000177627,C12orf54,,,,,
ENSG00000246792,,,,,,
ENSG00000254182,,,,,,
ENSG00000155749,FLACC1,,,,,
ENSG00000123119,NECAB1,ENSDARG00000056566,necab1,ortholog_one2one,1,25
ENSG00000168175,MAPK1IP1L,,,,,
ENSG00000240443,RPS10P20,,,,,
ENSG00000167531,LALBA,,,,,
ENSG00000289523,,,,,,
ENSG00000265768,MIR4506,,,,,
ENSG00000089737,DDX24,ENSDARG00000104708,ddx24,ortholog_one2one,1,0
ENSG00000110203,FOLR3,ENSDARG00000102442,folr,ortholog_one2many,1,0
ENSG00000198873,GRK5,,,,,
ENSG00000200151,RN7SKP231,,,,,
ENSG00000253576,,,,,,
ENSG00000253118,,,,,,
ENSG00000253749,,,,,,
ENSG00000123307,NEUROD4,ENSDARG00000003469,neurod4,ortholog_one2one,1,0
ENSG00000237215,DEFB131D,,,,,
ENSG00000232948,DEFB130A,,,,,
ENSG00000259477,,,,,,
ENSG00000257350,,,,,,
ENSG00000274719,,,,,,
ENSG00000242607,RPS3AP34,,,,,
ENSG00000259285,ALDH1A2-AS1,,,,,
ENSG00000170605,OR9K2,,,,,
ENSG00000284746,,,,,,
ENSG00000284663,,,,,,
ENSG00000244289,RPS3AP35,,,,,
ENSG00000103569,AQP9,ENSDARG00000058678,aqp10b,ortholog_many2many,0,0
ENSG00000103569,AQP9,ENSDARG00000007086,aqp10a,ortholog_many2many,0,0
ENSG00000255253,,,,,,
ENSG00000239794,RN7SL653P,,,,,
ENSG00000284724,,,,,,
ENSG00000284613,,,,,,
ENSG00000254581,VPS51P19,,,,,
ENSG00000224622,OR9R1P,,,,,
ENSG00000177400,OR7E8P,,,,,
ENSG00000187634,SAMD11,ENSDARG00000077852,samd11,ortholog_one2one,1,50
ENSG00000271370,,,,,,
ENSG00000111266,DUSP16,ENSDARG00000102474,dusp16,ortholog_one2one,1,50
ENSG00000254724,OR7E10P,,,,,
ENSG00000264512,MIR5692A2,,,,,
ENSG00000154359,LONRF1,ENSDARG00000078567,lonrf1,ortholog_one2one,0,0
ENSG00000239291,,,,,,
ENSG00000178297,TMPRSS9,ENSDARG00000029841,tmprss9,ortholog_one2one,0,25
ENSG00000262265,,,,,,
ENSG00000261872,,,,,,
ENSG00000196156,KRTAP4-3,,,,,
ENSG00000160613,PCSK7,ENSDARG00000069968,pcsk7,ortholog_one2one,1,25
ENSG00000244537,KRTAP4-2,,,,,
ENSG00000198443,KRTAP4-1,,,,,
ENSG00000251439,KRTAP4-17P,,,,,
ENSG00000239886,KRTAP9-2,,,,,
ENSG00000204873,KRTAP9-3,,,,,
ENSG00000187272,KRTAP9-8,,,,,
ENSG00000115993,TRAK2,ENSDARG00000102471,trak2,ortholog_one2one,1,25
ENSG00000241595,KRTAP9-4,,,,,
ENSG00000229351,KRTAP9-11P,,,,,
ENSG00000237183,KRTAP9-10P,,,,,
ENSG00000212658,KRTAP29-1,,,,,
ENSG00000175175,PPM1E,ENSDARG00000026499,ppm1e,ortholog_one2one,1,25
ENSG00000277639,CHD9NB,,,,,
ENSG00000289948,,,,,,
ENSG00000228485,GRK5-IT1,,,,,
ENSG00000259651,MTCO3P23,,,,,
ENSG00000172824,CES4A,ENSDARG00000102234,si:ch211-71n6.4,ortholog_many2many,0,0
ENSG00000172824,CES4A,ENSDARG00000062376,nlgn3b,ortholog_many2many,0,0
ENSG00000172824,CES4A,ENSDARG00000041569,ces2a,ortholog_many2many,0,0
ENSG00000172824,CES4A,ENSDARG00000041595,ces3,ortholog_many2many,0,0
ENSG00000172824,CES4A,ENSDARG00000079251,nlgn2b,ortholog_many2many,0,0
ENSG00000242853,RN7SL749P,,,,,
ENSG00000289810,,,,,,
ENSG00000265719,MIR4681,,,,,
ENSG00000152782,PANK1,ENSDARG00000008192,pank1a,ortholog_one2many,1,50
ENSG00000152782,PANK1,ENSDARG00000010098,pank1b,ortholog_one2many,1,50
ENSG00000289924,,,,,,
ENSG00000259626,MTND3P12,,,,,
ENSG00000131732,ZCCHC9,ENSDARG00000007531,zcchc9,ortholog_one2one,1,50
ENSG00000259600,,,,,,
ENSG00000259379,MTND5P32,,,,,
ENSG00000259671,MTCYBP23,,,,,
ENSG00000240934,,,,,,
ENSG00000277229,,,,,,
ENSG00000277790,,,,,,
ENSG00000108384,RAD51C,ENSDARG00000068919,rad51c,ortholog_one2one,1,50
ENSG00000066933,MYO9A,ENSDARG00000076729,myo9aa,ortholog_one2many,1,25
ENSG00000066933,MYO9A,ENSDARG00000073843,myo9ab,ortholog_one2many,0,0
ENSG00000156875,MFSD14A,ENSDARG00000043055,mfsd14a1,ortholog_one2one,1,25
ENSG00000255670,,,,,,
ENSG00000184986,TMEM121,ENSDARG00000090499,tmem121ab,ortholog_one2many,1,0
ENSG00000184986,TMEM121,ENSDARG00000061562,tmem121aa,ortholog_one2many,1,0
ENSG00000176510,OR10AC1,,,,,
ENSG00000125952,MAX,ENSDARG00000024844,max,ortholog_one2one,1,50
ENSG00000241352,,,,,,
ENSG00000198858,R3HDM4,ENSDARG00000063254,r3hdm4,ortholog_one2one,1,0
ENSG00000283759,MIR614,,,,,
ENSG00000273142,LINC02604,,,,,
ENSG00000221611,,,,,,
ENSG00000013583,HEBP1,,,,,
ENSG00000196329,GIMAP5,ENSDARG00000109662,,ortholog_one2many,0,0
ENSG00000196329,GIMAP5,ENSDARG00000109888,,ortholog_one2many,0,0
ENSG00000196329,GIMAP5,ENSDARG00000109940,,ortholog_one2many,0,0
ENSG00000288684,,,,,,
ENSG00000223440,,,,,,
ENSG00000203648,,,,,,
ENSG00000237274,GTF3AP1,,,,,
ENSG00000290107,,,,,,
ENSG00000137033,IL33,,,,,
ENSG00000288973,,,,,,
ENSG00000128534,LSM8,ENSDARG00000091656,lsm8,ortholog_one2one,1,0
ENSG00000258204,,,,,,
ENSG00000257458,,,,,,
ENSG00000243660,ZNF487,,,,,
ENSG00000234433,VWA7,,,,,
ENSG00000202324,RNA5SP366,,,,,
ENSG00000258039,,,,,,
ENSG00000241073,,,,,,
ENSG00000156876,SASS6,ENSDARG00000058346,sass6,ortholog_one2one,1,0
ENSG00000180219,GARIN6,,,,,
ENSG00000181929,PRKAG1,ENSDARG00000003818,prkag1,ortholog_one2one,1,0
ENSG00000230445,LRRC37A6P,,,,,
ENSG00000180764,PIPSL,,,,,
ENSG00000266206,MIR3926-1,,,,,
ENSG00000283523,MIR3926-2,,,,,
ENSG00000293162,,,,,,
ENSG00000283128,,ENSDARG00000003757,cnpy1,ortholog_one2many,1,100
ENSG00000179632,MAF1,ENSDARG00000036489,maf1b,ortholog_one2one,1,0
ENSG00000235705,,,,,,
ENSG00000234420,ZNF37BP,,,,,
ENSG00000270300,PHACTR2P1,,,,,
ENSG00000231345,BEND3P1,,,,,
ENSG00000293353,,,,,,
ENSG00000242600,MBL1P,,,,,
ENSG00000227642,AGPAT1,,,,,
ENSG00000293431,MBL1P,,,,,
