Gene stable ID,Gene name,Human gene name,Human gene stable ID,Human homology type,"Human orthology confidence [0 low, 1 high]",Human Gene-order conservation score
ENSDARG00000058212,ndnl2,MAGEB10,ENSG00000177689,ortholog_one2many,0,0
ENSDARG00000058212,ndnl2,TRO,ENSG00000067445,ortholog_one2many,0,0
ENSDARG00000094382,si:dkey-19j7.4,,,,,
ENSDARG00000105808,or64g2,,,,,
ENSDARG00000071235,si:ch211-117c9.5,,,,,
ENSDARG00000069012,ifnphi2,IFNA5,ENSG00000147873,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA8,ENSG00000120242,ortholog_many2many,0,25
ENSDARG00000069012,ifnphi2,IFNA14,ENSG00000228083,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA16,ENSG00000147885,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA17,ENSG00000234829,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNE,ENSG00000184995,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNW1,ENSG00000177047,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNK,ENSG00000147896,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA4,ENSG00000236637,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA13,ENSG00000233816,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA2,ENSG00000188379,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA7,ENSG00000214042,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA1,ENSG00000197919,ortholog_many2many,0,25
ENSDARG00000069012,ifnphi2,IFNB1,ENSG00000171855,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA6,ENSG00000120235,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA21,ENSG00000137080,ortholog_many2many,0,0
ENSDARG00000069012,ifnphi2,IFNA10,ENSG00000186803,ortholog_many2many,0,0
ENSDARG00000018266,MTHFD1,MTHFD1,ENSG00000100714,ortholog_one2many,1,50
ENSDARG00000099434,tradv23.1.1,,,,,
ENSDARG00000010519,PER3,PER3,ENSG00000049246,ortholog_one2one,1,75
ENSDARG00000096740,si:dkeyp-67e6.3,,,,,
ENSDARG00000013128,PDK1,PDK1,ENSG00000152256,ortholog_one2one,1,50
ENSDARG00000109597,si:dkey-194g4.1,,,,,
ENSDARG00000101245,znf1063,,,,,
ENSDARG00000068191,CDH15,CDH15,ENSG00000129910,ortholog_one2one,1,50
ENSDARG00000060303,SLC4A10,SLC4A10,ENSG00000144290,ortholog_one2many,1,100
ENSDARG00000079281,TESK1,TESK1,ENSG00000107140,ortholog_one2many,1,0
ENSDARG00000096903,si:ch211-170n20.4,,,,,
ENSDARG00000104927,P2RY2,P2RY2,ENSG00000175591,ortholog_one2many,1,0
ENSDARG00000008904,smarca2,,,,,
ENSDARG00000099371,CYGB,CYGB,ENSG00000161544,ortholog_one2many,1,0
ENSDARG00000038186,rdm1,RDM1,ENSG00000278023,ortholog_one2one,0,0
ENSDARG00000010400,LRRFIP2,LRRFIP2,ENSG00000093167,ortholog_one2one,1,0
ENSDARG00000078145,arhgap46b,,,,,
ENSDARG00000012915,ECH1,ECH1,ENSG00000104823,ortholog_one2one,1,0
ENSDARG00000099766,myl12.1,,,,,
ENSDARG00000097978,si:dkey-230e6.3,,,,,
ENSDARG00000052148,ptgs1,PTGS1,ENSG00000095303,ortholog_one2one,0,0
ENSDARG00000078083,armc5,ARMC5,ENSG00000140691,ortholog_one2one,0,0
ENSDARG00000025972,MCTS2,MCTS2,ENSG00000101898,ortholog_one2many,1,0
ENSDARG00000025972,MCTS2,MCTS1,ENSG00000232119,ortholog_one2many,1,50
ENSDARG00000095277,si:ch211-214p13.4,,,,,
ENSDARG00000097910,si:dkeyp-7a3.3,,,,,
ENSDARG00000035649,ext1c,EXTL1,ENSG00000158008,ortholog_many2many,0,0
ENSDARG00000012432,FAM76B,FAM76B,ENSG00000077458,ortholog_one2one,1,25
ENSDARG00000103103,si:dkey-269o24.2,,,,,
ENSDARG00000026513,hoxb6b,,,,,
ENSDARG00000017174,DLX2,DLX2,ENSG00000115844,ortholog_one2many,1,25
ENSDARG00000062897,TNKS,TNKS,ENSG00000173273,ortholog_one2many,1,0
ENSDARG00000011618,SLC26A2,SLC26A2,ENSG00000155850,ortholog_one2one,1,0
ENSDARG00000008849,ptprq,,,,,
ENSDARG00000009218,MARS2,MARS2,ENSG00000247626,ortholog_one2one,1,0
ENSDARG00000034423,SNCG,SNCG,ENSG00000173267,ortholog_one2many,1,100
ENSDARG00000100965,EP400,EP400,ENSG00000183495,ortholog_one2one,1,0
ENSDARG00000031388,DCTN2,DCTN2,ENSG00000175203,ortholog_one2one,1,50
ENSDARG00000044048,prnpb,,,,,
ENSDARG00000104425,P2RY2,P2RY2,ENSG00000175591,ortholog_one2many,1,0
ENSDARG00000087476,cbln20,CBLN3,ENSG00000139899,ortholog_many2many,0,0
ENSDARG00000099919,gabrg3,,,,,
ENSDARG00000079420,dpp4,DPP4,ENSG00000197635,ortholog_many2many,0,25
ENSDARG00000035546,JMJD7,JMJD7,ENSG00000243789,ortholog_one2one,1,0
ENSDARG00000094240,si:dkey-16c7.4,,,,,
ENSDARG00000095588,pimr100,,,,,
ENSDARG00000073824,RASGRF1,RASGRF1,ENSG00000058335,ortholog_one2one,1,25
ENSDARG00000094462,or64e1,,,,,
ENSDARG00000036811,IFRD2,IFRD2,ENSG00000214706,ortholog_one2one,1,50
ENSDARG00000017634,PDC,PDC,ENSG00000116703,ortholog_one2many,1,100
ENSDARG00000077396,tlcd2,TLCD2,ENSG00000185561,ortholog_one2one,0,0
ENSDARG00000020405,NAPA,NAPA,ENSG00000105402,ortholog_one2many,1,0
ENSDARG00000042946,HOOK1,HOOK1,ENSG00000134709,ortholog_one2one,1,0
ENSDARG00000095721,si:ch211-268b13.3,,,,,
ENSDARG00000068817,pimr149,,,,,
ENSDARG00000095222,or64g1,,,,,
ENSDARG00000044484,CDC23,CDC23,ENSG00000094880,ortholog_one2one,1,25
ENSDARG00000055974,tpmt.1,TPMT,ENSG00000137364,ortholog_one2many,0,0
ENSDARG00000023840,pfkfb2a,PFKFB2,ENSG00000123836,ortholog_one2many,0,0
ENSDARG00000035598,CORO1C,CORO1C,ENSG00000110880,ortholog_one2many,1,75
ENSDARG00000105721,or64f1,,,,,
ENSDARG00000102300,ca9,,,,,
ENSDARG00000078916,chrdl2,,,,,
ENSDARG00000027290,nrp1b,,,,,
ENSDARG00000056519,shtn3,,,,,
ENSDARG00000015240,CDKL5,CDKL5,ENSG00000008086,ortholog_one2one,1,25
ENSDARG00000013168,jag1b,JAG2,ENSG00000184916,ortholog_many2many,0,0
ENSDARG00000013168,jag1b,NOTCH4,ENSG00000204301,ortholog_many2many,0,0
ENSDARG00000076574,si:ch211-171h4.6,,,,,
ENSDARG00000005670,ttbk2a,CSNK1A1L,ENSG00000180138,ortholog_many2many,0,0
ENSDARG00000004592,GPR22,GPR22,ENSG00000172209,ortholog_one2many,1,50
ENSDARG00000099724,relt,RELT,ENSG00000054967,ortholog_one2one,0,25
ENSDARG00000087635,or64c1,,,,,
ENSDARG00000002217,SCOC,SCOC,ENSG00000153130,ortholog_one2many,1,0
ENSDARG00000079934,zgc:162200,,,,,
ENSDARG00000093863,si:dkey-248f6.3,,,,,
ENSDARG00000053876,KLHL26,KLHL26,ENSG00000167487,ortholog_one2one,1,50
ENSDARG00000016607,ECHDC2,ECHDC2,ENSG00000121310,ortholog_one2one,1,50
ENSDARG00000094546,si:ch211-132b12.6,,,,,
ENSDARG00000055129,PIM3,PIM3,ENSG00000198355,ortholog_one2one,1,0
ENSDARG00000039181,TRPM3,TRPM3,ENSG00000083067,ortholog_one2one,1,75
ENSDARG00000019418,KCNJ2,KCNJ2,ENSG00000123700,ortholog_one2many,1,25
ENSDARG00000045928,PSMA4,PSMA4,ENSG00000041357,ortholog_one2one,1,25
ENSDARG00000091095,si:dkey-88n24.8,,,,,
ENSDARG00000095069,si:dkey-74i2.2,,,,,
ENSDARG00000021833,ahr2,,,,,
ENSDARG00000052165,LHX6,LHX6,ENSG00000106852,ortholog_one2many,1,0
ENSDARG00000095434,si:ch211-217k17.8,,,,,
ENSDARG00000008140,KCNAB1,KCNAB1,ENSG00000169282,ortholog_one2many,1,100
ENSDARG00000086493,mtnr1bb,,,,,
ENSDARG00000060682,agr1,,,,,
ENSDARG00000057665,sprn2,,,,,
ENSDARG00000041110,dnajc3a,DNAJC3,ENSG00000102580,ortholog_many2many,1,50
ENSDARG00000041110,dnajc3a,DNAJC18,ENSG00000170464,ortholog_many2many,0,0
ENSDARG00000041110,dnajc3a,DNAJC5G,ENSG00000163793,ortholog_many2many,0,0
ENSDARG00000018738,ZW10,ZW10,ENSG00000086827,ortholog_one2one,1,50
ENSDARG00000028396,FKBP5,FKBP5,ENSG00000096060,ortholog_one2one,1,0
ENSDARG00000038123,MYL9,MYL9,ENSG00000101335,ortholog_one2many,1,0
ENSDARG00000034330,si:dkey-88n24.7,,,,,
ENSDARG00000003899,ZDHHC23,ZDHHC23,ENSG00000184307,ortholog_one2many,1,100
ENSDARG00000097302,TBPL2,TBPL2,ENSG00000182521,ortholog_one2one,1,50
ENSDARG00000079416,zgc:174895,,,,,
ENSDARG00000044491,kif20a,KIF20A,ENSG00000112984,ortholog_one2one,0,25
ENSDARG00000045039,KCNJ16,KCNJ16,ENSG00000153822,ortholog_one2one,1,25
ENSDARG00000004392,hdr,TNFRSF10C,ENSG00000173535,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF14,ENSG00000157873,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF18,ENSG00000186891,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF10A,ENSG00000104689,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF4,ENSG00000186827,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF10D,ENSG00000173530,ortholog_many2many,0,0
ENSDARG00000004392,hdr,CD27,ENSG00000139193,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF11A,ENSG00000141655,ortholog_many2many,0,0
ENSDARG00000004392,hdr,LTBR,ENSG00000111321,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF10B,ENSG00000120889,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF25,ENSG00000215788,ortholog_many2many,0,0
ENSDARG00000004392,hdr,TNFRSF8,ENSG00000120949,ortholog_many2many,0,0
ENSDARG00000094776,si:ch211-251p5.6,,,,,
ENSDARG00000028012,tpmt.2,TPMT,ENSG00000137364,ortholog_one2many,0,0
ENSDARG00000103106,trappc9,TRAPPC9,ENSG00000167632,ortholog_one2many,0,25
ENSDARG00000058162,pcyt1ba,PCYT1B,ENSG00000102230,ortholog_one2many,0,25
ENSDARG00000004836,DNAJC5,DNAJC5,ENSG00000101152,ortholog_one2many,1,25
ENSDARG00000002750,phf20a,PHF20,ENSG00000025293,ortholog_one2many,0,0
ENSDARG00000077474,PLA2R1,PLA2R1,ENSG00000153246,ortholog_one2one,1,75
ENSDARG00000041414,bmf2,BMF,ENSG00000104081,ortholog_one2one,0,0
ENSDARG00000011635,scxb,,,,,
ENSDARG00000079276,UBE2QL1,UBE2QL1,ENSG00000215218,ortholog_one2one,1,75
ENSDARG00000070852,zgc:195077,SEPTIN14,ENSG00000154997,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CD209,ENSG00000090659,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CLEC4C,ENSG00000198178,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,FCER2,ENSG00000104921,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CLEC6A,ENSG00000205846,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CLEC4M,ENSG00000104938,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CD207,ENSG00000116031,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CLEC4G,ENSG00000182566,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CLEC4D,ENSG00000166527,ortholog_many2many,0,0
ENSDARG00000095963,asgr1a,CLEC4A,ENSG00000111729,ortholog_many2many,0,0
ENSDARG00000104079,si:ch211-198i6.2,,,,,
ENSDARG00000104241,olfcs1,,,,,
ENSDARG00000094128,linc.0464,,,,,
ENSDARG00000079009,abca1b,,,,,
ENSDARG00000062081,TBC1D1,TBC1D1,ENSG00000065882,ortholog_one2one,1,25
ENSDARG00000105630,alpk3b,ALPK3,ENSG00000136383,ortholog_one2many,0,0
ENSDARG00000012899,DDX49,DDX49,ENSG00000105671,ortholog_one2one,1,0
ENSDARG00000040707,chchd4b,CHCHD4,ENSG00000163528,ortholog_one2many,0,0
ENSDARG00000097463,si:dkey-10f21.19,,,,,
ENSDARG00000089958,si:dkey-88n24.9,,,,,
ENSDARG00000095432,si:rp71-26b20.1,,,,,
ENSDARG00000097892,si:ch211-252f13.6,,,,,
ENSDARG00000092641,si:dkey-148e22.3,,,,,
ENSDARG00000102060,CSTPP1,CSTPP1,ENSG00000149179,ortholog_one2one,1,25
ENSDARG00000019355,COA7,COA7,ENSG00000162377,ortholog_one2one,1,50
ENSDARG00000089552,si:ch211-93n23.7,,,,,
ENSDARG00000075292,myo15aa,MYO15A,ENSG00000091536,ortholog_one2many,0,25
ENSDARG00000051819,SWAP70,SWAP70,ENSG00000133789,ortholog_one2many,1,75
ENSDARG00000078854,TUSC3,TUSC3,ENSG00000104723,ortholog_one2one,1,100
ENSDARG00000068745,map4l,,,,,
ENSDARG00000062998,PGLYRP2,PGLYRP2,ENSG00000161031,ortholog_one2many,1,50
ENSDARG00000037758,TLR2,TLR2,ENSG00000137462,ortholog_one2one,1,0
ENSDARG00000036998,ARF3,ARF3,ENSG00000134287,ortholog_one2many,1,0
ENSDARG00000055027,POMT2,POMT2,ENSG00000009830,ortholog_one2one,1,0
ENSDARG00000053535,lmo7b,LMO7,ENSG00000136153,ortholog_one2many,0,0
ENSDARG00000060830,fam83hb,FAM83H,ENSG00000180921,ortholog_one2many,0,0
ENSDARG00000103316,si:ch211-212k18.5,,,,,
ENSDARG00000094738,LOXHD1,LOXHD1,ENSG00000167210,ortholog_one2many,1,25
ENSDARG00000036830,krt91,,,,,
ENSDARG00000008388,MMP14,MMP14,ENSG00000157227,ortholog_one2many,1,0
ENSDARG00000025505,si:ch73-335d12.2,,,,,
ENSDARG00000023330,ANP32B,ANP32B,ENSG00000136938,ortholog_one2one,1,25
ENSDARG00000100655,si:dkey-28k24.1p,,,,,
ENSDARG00000030700,CTPS1,CTPS1,ENSG00000171793,ortholog_one2many,1,0
ENSDARG00000023526,ggt1a,GGTLC2,ENSG00000100121,ortholog_many2many,0,0
ENSDARG00000023526,ggt1a,GGTLC1,ENSG00000149435,ortholog_many2many,0,0
ENSDARG00000023526,ggt1a,GGT1,ENSG00000100031,ortholog_many2many,1,0
ENSDARG00000023526,ggt1a,GGTLC3,ENSG00000274252,ortholog_many2many,0,0
ENSDARG00000023771,GABRB3,GABRB3,ENSG00000166206,ortholog_one2one,1,75
ENSDARG00000031427,calm2a,,,,,
ENSDARG00000012450,VMP1,VMP1,ENSG00000062716,ortholog_one2one,1,75
ENSDARG00000099269,si:dkeyp-115e12.7,,,,,
ENSDARG00000060711,SV2B,SV2B,ENSG00000185518,ortholog_one2many,1,0
ENSDARG00000116992,si:dkeyp-82b4.3,,,,,
ENSDARG00000090931,or64b1,,,,,
ENSDARG00000097770,si:ch211-167j9.4,,,,,
ENSDARG00000098057,DSCAML1,DSCAML1,ENSG00000177103,ortholog_one2one,1,25
ENSDARG00000096714,si:dkey-66i24.7,,,,,
ENSDARG00000095412,si:dkey-183p4.9,,,,,
ENSDARG00000105550,si:dkey-58i8.4p,,,,,
ENSDARG00000102105,DAD1,DAD1,ENSG00000129562,ortholog_one2one,1,25
ENSDARG00000095161,si:rp71-10g3.1,,,,,
ENSDARG00000058218,FAM151A,FAM151A,ENSG00000162391,ortholog_one2one,1,50
ENSDARG00000113548,si:dkeyp-82b4.4,,,,,
ENSDARG00000063111,si:ch73-160i9.1,,,,,
ENSDARG00000057452,ston2,STON2,ENSG00000140022,ortholog_many2many,1,0
ENSDARG00000092000,znf1020,,,,,
ENSDARG00000088959,PDXK,PDXK,ENSG00000160209,ortholog_one2many,1,0
ENSDARG00000068516,HAPLN1,HAPLN1,ENSG00000145681,ortholog_one2many,1,100
ENSDARG00000063300,si:ch1073-385i9.2,,,,,
ENSDARG00000097841,si:ch211-266k13.3,,,,,
ENSDARG00000041413,adgrg11,,,,,
ENSDARG00000053570,si:rp71-46j2.6,,,,,
ENSDARG00000090767,si:ch211-136m16.8,,,,,
ENSDARG00000074506,TMEM94,TMEM94,ENSG00000177728,ortholog_one2one,1,0
ENSDARG00000100237,tradv23.1.2,,,,,
ENSDARG00000094597,si:dkey-207j16.5,,,,,
ENSDARG00000101169,grap2b,GRAP2,ENSG00000100351,ortholog_one2many,0,25
ENSDARG00000092045,il7,,,,,
ENSDARG00000038064,CHMP3,CHMP3,ENSG00000115561,ortholog_one2one,1,50
ENSDARG00000077722,PPP2R3A,PPP2R3A,ENSG00000073711,ortholog_one2one,1,0
ENSDARG00000035163,TLCD5,TLCD5,ENSG00000181264,ortholog_one2many,1,0
ENSDARG00000092918,si:rp71-46j2.3,,,,,
ENSDARG00000100865,si:dkey-269o24.1,,,,,
ENSDARG00000035519,histh1l1,H1-6,ENSG00000187475,ortholog_many2many,0,0
ENSDARG00000015239,PRPF19,PRPF19,ENSG00000110107,ortholog_one2one,1,0
ENSDARG00000076585,si:ch211-113e8.11,,,,,
ENSDARG00000057378,selenou1a,,,,,
ENSDARG00000011055,FBXO9,FBXO9,ENSG00000112146,ortholog_one2one,1,50
ENSDARG00000095368,lnc.321,,,,,
ENSDARG00000099675,KDM4B,KDM4B,ENSG00000127663,ortholog_one2one,1,25
ENSDARG00000102229,MAPK8IP1,MAPK8IP1,ENSG00000121653,ortholog_one2many,1,50
ENSDARG00000093036,si:ch211-284e13.3,,,,,
ENSDARG00000061547,zgc:153409,,,,,
ENSDARG00000045748,stab2,STAB2,ENSG00000136011,ortholog_one2one,0,0
ENSDARG00000036100,eya3,EYA3,ENSG00000158161,ortholog_one2one,0,25
ENSDARG00000102466,tradv24.0.1,,,,,
ENSDARG00000017710,ppp1r14ab,PPP1R14A,ENSG00000167641,ortholog_one2one,0,25
ENSDARG00000039225,VPS13A,VPS13A,ENSG00000197969,ortholog_one2one,1,50
ENSDARG00000102340,PTN,PTN,ENSG00000105894,ortholog_one2one,1,50
ENSDARG00000019060,SNX12,SNX12,ENSG00000147164,ortholog_one2one,1,25
ENSDARG00000070331,muc5.1,MUC5B,ENSG00000117983,ortholog_one2many,0,0
ENSDARG00000070730,GABRA5,GABRA5,ENSG00000186297,ortholog_one2one,1,100
ENSDARG00000056281,CYB561A3,CYB561A3,ENSG00000162144,ortholog_one2many,1,0
ENSDARG00000014165,SSR3,SSR3,ENSG00000114850,ortholog_one2one,1,75
ENSDARG00000095905,si:ch211-262h13.6,,,,,
ENSDARG00000086223,si:ch73-144d13.4,,,,,
ENSDARG00000089578,xrra1,XRRA1,ENSG00000166435,ortholog_one2one,0,25
ENSDARG00000019856,ATP1A1,ATP1A1,ENSG00000163399,ortholog_one2many,1,0
ENSDARG00000101664,si:dkey-269o24.7,,,,,
ENSDARG00000092159,si:dkey-10f21.16,,,,,
ENSDARG00000004830,FLOT2,FLOT2,ENSG00000132589,ortholog_one2many,1,50
ENSDARG00000103104,tradv23.1.3,,,,,
ENSDARG00000000002,ccdc80,,,,,
ENSDARG00000032631,LTB4R,LTB4R,ENSG00000213903,ortholog_one2one,1,25
ENSDARG00000092900,si:ch211-279m15.1,,,,,
ENSDARG00000098394,tradv24.0.2,,,,,
ENSDARG00000075264,si:dkeyp-74a11.1,,,,,
ENSDARG00000018914,HNRNPK,HNRNPK,ENSG00000165119,ortholog_one2many,1,100
ENSDARG00000101137,znf999,,,,,
ENSDARG00000086369,si:ch211-167j9.5,,,,,
ENSDARG00000007179,SASH1,SASH1,ENSG00000111961,ortholog_one2many,1,50
ENSDARG00000031720,CLSTN1,CLSTN1,ENSG00000171603,ortholog_one2one,1,25
ENSDARG00000086980,mbd6,MBD6,ENSG00000166987,ortholog_one2one,0,75
ENSDARG00000026165,COL11A1,COL11A1,ENSG00000060718,ortholog_one2one,1,50
ENSDARG00000000001,SLC35A5,SLC35A5,ENSG00000138459,ortholog_one2one,1,0
ENSDARG00000098044,si:ch211-136a13.3,,,,,
ENSDARG00000097525,si:ch211-51k14.4,,,,,
ENSDARG00000045486,PAWR,PAWR,ENSG00000177425,ortholog_one2one,1,75
ENSDARG00000096703,si:dkey-1h6.8,,,,,
ENSDARG00000079614,ftr34,,,,,
ENSDARG00000100818,KYAT3,KYAT3,ENSG00000137944,ortholog_one2many,1,50
ENSDARG00000095105,si:ch211-272h9.7,,,,,
ENSDARG00000094502,si:dkey-7i1.4,,,,,
ENSDARG00000088145,atg4db,ATG4D,ENSG00000130734,ortholog_one2many,0,0
ENSDARG00000039770,DYNC2LI1,DYNC2LI1,ENSG00000138036,ortholog_one2one,1,0
ENSDARG00000069476,spint2,SPINT2,ENSG00000167642,ortholog_one2one,0,25
ENSDARG00000037647,RNF175,RNF175,ENSG00000145428,ortholog_one2one,1,0
ENSDARG00000093494,si:ch211-217k17.9,,,,,
ENSDARG00000053912,FBL,FBLL1,ENSG00000188573,ortholog_one2many,1,0
ENSDARG00000053912,FBL,FBL,ENSG00000105202,ortholog_one2many,1,25
ENSDARG00000040430,nptxra,,,,,
ENSDARG00000103433,RPL14,RPL14,ENSG00000188846,ortholog_one2one,1,0
ENSDARG00000005867,gon4lb,,,,,
ENSDARG00000092765,znf1151,,,,,
ENSDARG00000087193,prrg2,,,,,
ENSDARG00000095388,si:ch211-42i9.5,,,,,
ENSDARG00000096562,wu:fj29h11,,,,,
ENSDARG00000058762,or64b4,,,,,
ENSDARG00000053890,TMEM62,TMEM62,ENSG00000137842,ortholog_one2one,1,0
ENSDARG00000103211,si:dkey-19b23.8,,,,,
ENSDARG00000098641,NBEAL2,NBEAL2,ENSG00000160796,ortholog_one2one,1,25
ENSDARG00000069966,alox5b.3,ALOX5,ENSG00000012779,ortholog_one2many,0,0
ENSDARG00000071051,cbx6a,NPTXR,ENSG00000221890,ortholog_many2many,0,0
ENSDARG00000071051,cbx6a,CBX6,ENSG00000183741,ortholog_many2many,0,0
ENSDARG00000096382,NEU3,NEU3,ENSG00000162139,ortholog_one2many,1,25
ENSDARG00000029071,CRELD2,CRELD2,ENSG00000184164,ortholog_one2one,1,50
ENSDARG00000059836,DDIT3,DDIT3,ENSG00000175197,ortholog_one2one,1,100
ENSDARG00000009346,CAPRIN1,CAPRIN1,ENSG00000135387,ortholog_one2many,1,0
ENSDARG00000044691,PPP1R3B,PPP1R3B,ENSG00000173281,ortholog_one2one,1,50
ENSDARG00000037487,marchf1,MARCHF1,ENSG00000145416,ortholog_one2one,0,25
ENSDARG00000101510,CETN1,CETN1,ENSG00000177143,ortholog_one2one,1,0
ENSDARG00000101745,si:ch211-241a17.6,,,,,
ENSDARG00000094708,sftpba,SFTPB,ENSG00000168878,ortholog_many2many,0,0
ENSDARG00000094708,sftpba,PSAPL1,ENSG00000178597,ortholog_many2many,0,0
ENSDARG00000009387,robo4,CNTN2,ENSG00000184144,ortholog_one2one,0,0
ENSDARG00000019142,fam185a,FAM185A,ENSG00000222011,ortholog_one2one,0,0
ENSDARG00000096578,CUL4A,CUL4A,ENSG00000139842,ortholog_one2one,1,100
ENSDARG00000089643,mcama,MCAM,ENSG00000076706,ortholog_one2many,0,0
ENSDARG00000060256,ALKBH8,ALKBH8,ENSG00000137760,ortholog_one2one,1,0
ENSDARG00000006128,CEP170,CEP170,ENSG00000143702,ortholog_one2one,1,50
ENSDARG00000077823,HMGXB3,HMGXB3,ENSG00000113716,ortholog_one2one,1,50
ENSDARG00000043680,ylpm1,YLPM1,ENSG00000119596,ortholog_one2one,0,0
ENSDARG00000078140,cimip5,CIMIP5,ENSG00000150873,ortholog_one2one,0,25
ENSDARG00000092106,si:ch211-214p13.8,,,,,
ENSDARG00000008785,DLD,DLD,ENSG00000091140,ortholog_one2one,1,0
ENSDARG00000075597,FLRT1,FLRT1,ENSG00000126500,ortholog_one2one,1,25
ENSDARG00000037554,arhgef3l,,,,,
ENSDARG00000104563,KCNK9,KCNK9,ENSG00000169427,ortholog_one2one,1,25
ENSDARG00000014313,ATP5PF,ATP5PF,ENSG00000154723,ortholog_one2many,1,50
ENSDARG00000052064,si:dkeyp-93a5.2,TPSD1,ENSG00000095917,ortholog_many2many,0,0
ENSDARG00000052064,si:dkeyp-93a5.2,TPSG1,ENSG00000116176,ortholog_many2many,0,0
ENSDARG00000052064,si:dkeyp-93a5.2,TPSAB1,ENSG00000172236,ortholog_many2many,0,0
ENSDARG00000052064,si:dkeyp-93a5.2,TPSB2,ENSG00000197253,ortholog_many2many,0,0
ENSDARG00000029609,MACROD1,MACROD1,ENSG00000133315,ortholog_one2one,1,50
ENSDARG00000089243,r3hcc1l,R3HCC1L,ENSG00000166024,ortholog_one2one,0,50
ENSDARG00000036335,C1GALT1C1,C1GALT1C1,ENSG00000171155,ortholog_one2many,1,0
ENSDARG00000036335,C1GALT1C1,C1GALT1C1L,ENSG00000223658,ortholog_one2many,1,0
ENSDARG00000095609,ftr60,,,,,
ENSDARG00000097826,si:dkey-239b22.2,GP2,ENSG00000169347,ortholog_one2many,0,0
ENSDARG00000030782,exoc3l2b,EXOC3L2,ENSG00000283632,ortholog_one2many,0,0
ENSDARG00000036084,itln2,ITLN2,ENSG00000158764,ortholog_many2many,0,25
ENSDARG00000006642,DRG2,DRG2,ENSG00000108591,ortholog_one2one,1,50
ENSDARG00000019093,si:ch73-160i9.2,,,,,
ENSDARG00000017355,RSPH9,RSPH9,ENSG00000172426,ortholog_one2one,1,50
ENSDARG00000059128,UQCRH,UQCRHL,ENSG00000233954,ortholog_one2many,1,0
ENSDARG00000059128,UQCRH,UQCRH,ENSG00000173660,ortholog_one2many,1,0
ENSDARG00000096172,znf1113,,,,,
ENSDARG00000076163,col19a1,COL15A1,ENSG00000204291,ortholog_one2many,0,0
ENSDARG00000102887,ABHD4,ABHD4,ENSG00000100439,ortholog_one2one,1,0
ENSDARG00000092847,si:dkey-30j19.3,,,,,
ENSDARG00000007294,ACO2,ACO2,ENSG00000100412,ortholog_one2one,1,25
ENSDARG00000056478,ACAP2,ACAP2,ENSG00000114331,ortholog_one2many,1,0
ENSDARG00000105264,si:ch211-133d10.1,,,,,
ENSDARG00000027285,KCNF1,KCNF1,ENSG00000162975,ortholog_one2many,1,25
ENSDARG00000058041,NDUFA8,NDUFA8,ENSG00000119421,ortholog_one2one,1,50
ENSDARG00000097812,si:ch73-144d13.5,,,,,
ENSDARG00000094527,si:ch211-262h13.4,,,,,
ENSDARG00000044575,VARS1,VARS1,ENSG00000204394,ortholog_one2one,1,0
ENSDARG00000010279,SCAMP2,SCAMP2,ENSG00000140497,ortholog_one2many,1,25
ENSDARG00000062379,slc35a4,,,,,
ENSDARG00000069409,gkup,,,,,
ENSDARG00000092142,si:ch211-136a13.2,,,,,
ENSDARG00000052975,UBQLN4,UBQLN4,ENSG00000160803,ortholog_one2one,1,0
ENSDARG00000058547,si:ch73-160i9.3,,,,,
ENSDARG00000021343,WSB1,WSB1,ENSG00000109046,ortholog_one2one,1,25
ENSDARG00000069866,SOX1,SOX1,ENSG00000182968,ortholog_one2many,1,0
